totalArea,Ecc,EquivlentDiameter,weightedX,weightedY,Rectangularity,Circularity,Elongation,EulerNumber,Class
2224,0.705768,53.213577,37.508543,40.711781,0.58836,3.974402,0.952381,-1,1
28,0.979437,5.970821,48.571429,2.75,0.583333,1.232949,0.333333,1,1
393,0.921076,22.369245,27.936387,29.381679,0.51039,1.707919,0.628571,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
665,0.963225,29.098184,31.039098,25.249624,0.228758,4.72032,0.894737,1,1
203,0.826311,16.076928,29.916256,34.871921,0.483333,1.816758,0.535714,1,1
685,0.458612,29.532509,28.150365,25.183942,0.380556,3.8012,0.888889,1,1
22,0.689861,5.292567,32.5,34,0.733333,0.758964,0.833333,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
1025,0.738588,36.12576,19.627317,32.470244,0.41364,3.933899,0.711864,1,1
19,0.710995,4.918491,31.684211,32.157895,0.791667,0.781156,0.666667,1,1
4,0,2.256758,32.5,32.5,1,0.31831,1,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
545,0.962789,26.342277,28.172477,20.966972,0.367251,2.551467,0.528302,1,1
1199,0.796354,39.071911,34.442035,35.292744,0.425781,8.127906,0.6875,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
17,0.625943,4.652426,32.117647,31.588235,0.85,0.701603,0.8,1,1
10,0.910318,3.568248,32.7,32.2,0.666667,0.620236,0.6,1,1
0,0,0,0,0,0,0,0,0,1
58,0.979873,8.59348,32.293103,32.896552,0.284314,1.985548,0.705882,1,1
0,0,0,0,0,0,0,0,0,1
43,0.962271,7.399277,35.023256,36.139535,0.390909,1.430144,0.909091,1,1
456,0.683111,24.095585,43.730263,26.554825,0.345455,5.036413,0.681818,1,1
0,0,0,0,0,0,0,0,0,1
195,0.993826,15.756958,31,29.323077,0.265306,4.473385,0.306122,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
4,0,2.256758,31.5,32.5,1,0.31831,1,1,1
100,0.382388,11.283792,33.93,33.58,0.757576,0.940855,0.916667,1,1
191,0.977467,15.59451,30.13089,31.979058,0.596875,2.409127,0.3125,1,1
44,0.962928,7.484821,45.727273,56.386364,0.4,1.605982,0.909091,1,1
0,0,0,0,0,0,0,0,0,1
14,0.67082,4.222008,31.5,31.5,0.875,0.666489,1,1,1
109,0.944644,11.780624,35.816514,24.266055,0.409774,1.845984,0.736842,1,1
0,0,0,0,0,0,0,0,0,1
39,0.881185,7.046726,31.820513,31.692308,0.78,1.031626,0.5,1,1
10,0.912871,3.568248,31.5,33.5,0.625,0.371049,1,1,1
8,0.884338,3.191538,31.25,32.125,0.666667,0.675823,0.75,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
383,0.97487,22.082816,22.54047,41.537859,0.216629,3.844368,0.653846,1,1
25,0.92678,5.641896,25.92,29.24,0.555556,1.187357,0.555556,1,1
91,0.863756,10.764051,32.340659,34.923077,0.4375,2.018293,0.8125,1,1
434,0.976848,23.507147,31.970046,39.615207,0.267901,2.820425,0.8,1,1
4,0,2.256758,32.5,33.5,1,0.31831,1,1,1
352,0.961649,21.17027,42.880682,28.301136,0.352,3.987648,0.4,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
8,0.57735,3.191538,32,31.5,0.666667,0.583178,0.75,1,1
279,0.939876,18.847648,23.071685,34.229391,0.390756,4.162941,0.404762,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
815,0.808215,32.2132,27.057669,26.438037,0.557456,1.5652,0.790698,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
70,0.979749,9.440697,29.114286,31.142857,0.5,2.156726,0.35,1,1
512,0.848792,25.532306,45.337891,35.166016,0.538947,4.480249,0.657895,0,1
119,0.976168,12.309163,26.512605,32.689076,0.357357,4.42604,0.243243,1,1
0,0,0,0,0,0,0,0,0,1
47,0.970656,7.735778,31,30.87234,0.356061,1.613493,0.916667,1,1
29,0.9291,6.076508,31.413793,31.275862,0.537037,1.086616,0.666667,1,1
0,0,0,0,0,0,0,0,0,1
15,0.734389,4.370194,32.066667,31.266667,0.75,0.720878,0.8,1,1
0,0,0,0,0,0,0,0,0,1
1305,0.758954,40.762453,24.836015,25.875862,0.441176,3.511376,0.87931,-1,1
11,0.708444,3.74241,32.090909,30.636364,0.916667,0.641159,0.75,1,1
5,0,2.523133,31,32,0.555556,0.509296,1,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
131,0.791566,12.91489,28.419847,27.396947,0.350267,2.986154,0.772727,1,1
4,0,2.256758,31.5,31.5,1,0.31831,1,1,1
5,0,2.523133,33,31,0.555556,0.509296,1,1,1
1257,0.481087,40.005776,40.640414,31.197295,0.380218,5.597468,0.982759,1,1
97,0.952294,11.113246,32.927835,33.525773,0.355311,2.451346,0.619048,1,1
874,0.644316,33.358827,30.310069,18.480549,0.590541,4.657312,0.925,-1,1
91,0.490395,10.764051,29.769231,30.703297,0.827273,0.903438,0.909091,1,1
5,0,2.523133,32,32,0.555556,0.509296,1,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
725,0.913711,30.382539,43.144828,19.453793,0.366162,3.447973,0.654545,1,1
8,0.57735,3.191538,31,31.5,0.666667,0.583178,0.75,1,1
29,0.786282,6.076508,32.344828,31.827586,0.690476,0.879172,0.857143,1,1
72,0.743489,9.574615,24.944444,33.069444,0.436364,2.211134,0.733333,1,1
0,0,0,0,0,0,0,0,0,1
8,0.81241,3.191538,32.75,32.375,0.666667,0.492373,0.75,1,1
0,0,0,0,0,0,0,0,0,1
6,0.790569,2.763953,52,34.5,1,0.477465,0.666667,1,1
1682,0.526803,46.277305,23.603448,22.130202,0.48669,2.693129,0.84375,0,1
0,0,0,0,0,0,0,0,0,1
201,0.993158,15.997536,28.741294,30.616915,0.683673,3.937564,0.122449,1,1
10,0.829655,3.568248,31.8,32.1,0.666667,0.742098,0.6,1,1
711,0.794822,30.08776,33.922644,42.92827,0.478788,2.517695,0.733333,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
64,0.966874,9.027033,31.828125,31.59375,0.627451,1.785982,0.352941,1,1
23,0.96712,5.411516,17.434783,53.304348,0.766667,1.173191,0.3,1,1
0,0,0,0,0,0,0,0,0,1
1,0,1.128379,32,32,1,0,1,1,1
0,0,0,0,0,0,0,0,0,1
1223,0.761786,39.461018,24.477514,27.869174,0.415986,5.486972,0.816667,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
9,0.694588,3.385138,32.888889,30.666667,0.75,0.600731,0.75,1,1
0,0,0,0,0,0,0,0,0,1
156,0.98145,14.093451,23.237179,24.435897,0.272727,2.737399,0.846154,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
664,0.912652,29.076297,28.887048,21.567771,0.626415,1.768082,0.377358,1,1
30,0.963742,6.180387,30.366667,34.733333,0.428571,1.3953,0.7,1,1
169,0.947368,14.668929,29.52071,43.35503,0.389401,2.705828,0.451613,1,1
335,0.861434,20.65273,29.462687,42.432836,0.203647,3.889094,0.744681,1,1
420,0.677302,23.124892,41.980952,24.72619,0.629685,1.586204,0.793103,1,1
12,0.944501,3.90882,35.5,31.666667,0.666667,0.988176,0.5,1,1
329,0.968221,20.466944,17.486322,33.513678,0.46733,3.091135,0.363636,1,1
191,0.991146,15.59451,33.921466,31.518325,0.224706,4.860739,0.34,1,1
532,0.982604,26.026207,33.845865,24.364662,0.25,3.158094,0.678571,1,1
250,0.990908,17.841241,42.348,31.488,0.568182,3.04452,0.227273,1,1
0,0,0,0,0,0,0,0,0,1
2,1,1.595769,32.5,32,1,0,0.5,1,1
176,0.916014,14.969641,17.75,25.568182,0.273292,3.78232,0.821429,1,1
0,0,0,0,0,0,0,0,0,1
26,0.78566,5.753627,31.576923,31.769231,0.722222,0.831782,1,1,1
10,0.791741,3.568248,31.8,32.3,0.833333,0.536007,0.75,1,1
902,0.849109,33.888967,44.529933,38.494457,0.35456,5.522877,0.90566,1,1
2,1,1.595769,31.5,31,1,0,0.5,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
6,0.790569,2.763953,32,32.5,1,0.477465,0.666667,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
287,0.973326,19.115955,18.121951,35.940767,0.310606,2.449089,0.848485,1,1
151,0.971352,13.865755,35.211921,30.668874,0.599206,1.97471,0.321429,1,1
823,0.596399,32.370915,14.331713,27.609964,0.346089,4.971572,0.706897,0,1
0,0,0,0,0,0,0,0,0,1
310,0.990343,19.867165,29.193548,30.76129,0.193992,3.948595,0.723404,1,1
110,0.967797,11.834541,31.363636,32.127273,0.361842,1.951732,0.842105,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
100,0.764077,11.283792,30.63,33.2,0.666667,1.136974,0.666667,1,1
0,0,0,0,0,0,0,0,0,1
88,0.381465,10.585135,30.272727,32.647727,0.52071,1.820626,1,1,1
19,0.520704,4.918491,32.157895,31.842105,0.76,0.715581,1,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
10,0.612372,3.568248,32,32.2,0.833333,0.620236,0.75,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
9,0.694588,3.385138,31.666667,30.888889,0.75,0.600731,0.75,1,1
0,0,0,0,0,0,0,0,0,1
6,0.790569,2.763953,33,31.5,1,0.477465,0.666667,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
195,0.970818,15.756958,43.215385,28.492308,0.357143,2.106181,0.807692,1,1
77,0.979658,9.901487,38.207792,37.337662,0.23839,2.492798,0.894737,1,1
0,0,0,0,0,0,0,0,0,1
507,0.961552,25.407331,33.226824,25.443787,0.320076,2.404891,0.818182,1,1
0,0,0,0,0,0,0,0,0,1
4,0,2.256758,37.5,6.5,1,0.31831,1,1,1
1007,0.78366,35.807153,29.749752,28.972195,0.290035,4.906621,0.903226,1,1
516,0.959255,25.631847,38.612403,25.056202,0.386807,3.26344,0.630435,1,1
0,0,0,0,0,0,0,0,0,1
125,0.975842,12.615663,33.256,30.808,0.299043,2.324522,0.863636,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
18,0.800625,4.787307,31.611111,31.833333,0.6,0.854114,0.833333,1,1
9,0.694588,3.385138,31.333333,32.111111,0.75,0.600731,0.75,1,1
1,0,1.128379,32,31,1,0,1,1,1
19,0.520704,4.918491,31.157895,31.842105,0.76,0.715581,1,1,1
236,0.965671,17.33449,31.838983,38.25,0.268182,3.93176,0.55,1,1
616,0.50023,28.005634,40.071429,18.043831,0.450292,4.470429,0.947368,0,1
2,1,1.595769,31,32.5,1,0,0.5,1,1
555,0.974946,26.582851,29.87027,38.291892,0.373737,3.311965,0.490909,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
1055,0.704577,36.650617,28.848341,34.347867,0.370175,4.154699,0.877193,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
2,1,1.595769,31,32.5,1,0,0.5,1,1
9,0.694588,3.385138,32.333333,32.111111,0.75,0.600731,0.75,1,1
10,0.612372,3.568248,32.8,32,0.833333,0.620236,0.75,1,1
11,0.942052,3.74241,31.454545,32.909091,0.55,0.881017,0.8,1,1
62,0.969491,8.884866,21.564516,29.758065,0.405229,1.77743,0.529412,1,1
22,0.786302,5.292567,35.409091,29.181818,0.733333,0.821591,0.833333,1,1
8,0.912871,3.191538,46.5,29,0.666667,0.63662,0.75,1,1
0,0,0,0,0,0,0,0,0,1
44,0.929612,7.484821,30.045455,28.318182,0.5,1.259054,0.727273,1,1
471,0.856915,24.488688,34.874735,35.853503,0.545139,1.656329,0.666667,1,1
6,0.6742,2.763953,32.166667,31.166667,0.666667,0.516863,1,1,1
0,0,0,0,0,0,0,0,0,1
737,0.923047,30.632949,35.268657,32.691995,0.425029,3.377121,0.666667,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
10,0.612372,3.568248,31.2,32,0.833333,0.620236,0.75,1,1
10,0.791741,3.568248,31.2,57.3,0.833333,0.536007,0.75,1,1
37,0.831333,6.863663,12.243243,53.864865,0.578125,1.228474,1,1,1
0,0,0,0,0,0,0,0,0,1
188,0.627495,15.471556,24.478723,28.164894,0.412281,3.338166,0.791667,1,1
199,0.982284,15.917747,33.38191,36.226131,0.476077,2.785163,0.289474,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
23,0.871662,5.411516,31.478261,31.478261,0.71875,0.870734,0.5,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
12,0.868115,3.90882,32.5,30.833333,0.6,0.618415,0.8,1,1
328,0.983161,20.435816,36.344512,27.234756,0.233618,3.01292,0.923077,1,1
4,0,2.256758,30.5,33.5,1,0.31831,1,1,1
128,0.570769,12.766153,32.460938,26.429688,0.470588,1.672683,0.941176,1,1
7,0.377964,2.985411,31.714286,32,0.777778,0.53007,1,1,1
0,0,0,0,0,0,0,0,0,1
547,0.925692,26.390567,35.113346,25.647166,0.494128,1.770752,0.658537,1,1
115,0.825864,12.100518,31.626087,30.278261,0.281863,3.485968,0.708333,1,1
0,0,0,0,0,0,0,0,0,1
398,0.989119,22.511094,35.603015,27.130653,0.245679,4.338022,0.45,1,1
866,0.746772,33.205804,23.966513,30.720554,0.281718,4.465762,0.913793,1,1
0,0,0,0,0,0,0,0,0,1
10,0.790569,3.568248,32.5,32,0.833333,0.620236,0.75,1,1
0,0,0,0,0,0,0,0,0,1
1220,0.825274,39.41259,34.241803,25.891803,0.297852,6.325969,1,1,1
6,0.6742,2.763953,31.833333,31.166667,0.666667,0.516863,1,1,1
114,0.898854,12.047793,33.859649,28.552632,0.670588,1.219598,0.588235,1,1
63,0.97095,8.956232,31.888889,32.873016,0.5,1.918328,0.388889,1,1
0,0,0,0,0,0,0,0,0,1
39,0.992916,7.046726,32.794872,32.333333,0.254902,2.514798,0.529412,1,1
196,0.993336,15.797308,30.035714,27.02551,0.327759,4.167952,0.282609,1,1
398,0.965075,22.511094,32.40201,28.856784,0.216304,3.771283,0.869565,1,1
102,0.522657,11.396071,31.77451,32,0.653846,1.080399,0.923077,1,1
560,0.884846,26.702325,26.942857,35.508929,0.56,1.652597,0.625,1,1
159,0.947747,14.22832,32.012579,32.861635,0.294444,3.184691,0.6,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
378,0.931716,21.938198,25.859788,40.775132,0.286364,3.881335,0.825,1,1
103,0.892369,11.451798,32.145631,27.378641,0.605882,1.538709,0.588235,1,1
27,0.904516,5.86323,31.703704,31.518519,0.55102,1.033726,1,1,1
4,0,2.256758,60.5,32.5,1,0.31831,1,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
19,0.520704,4.918491,32.157895,32.157895,0.76,0.715581,1,1,1
0,0,0,0,0,0,0,0,0,1
445,0.967367,23.803185,24.530337,29.08764,0.412037,2.612831,0.37037,1,1
66,0.830068,9.166996,31.075758,33.378788,0.6875,1.095454,0.666667,1,1
26,0.837817,5.753627,31.769231,31.653846,0.65,1.022545,0.625,1,1
9,0.694588,3.385138,31.333333,32.111111,0.75,0.600731,0.75,1,1
73,0.983724,9.640876,23.452055,37.027397,0.231746,2.328088,0.714286,1,1
12,0.868115,3.90882,31.166667,32.5,0.6,0.618415,0.8,1,1
0,0,0,0,0,0,0,0,0,1
986,0.811147,35.431825,22.433063,51.318458,0.457328,3.362832,0.897959,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
1165,0.931594,38.513946,33.44721,33.36824,0.399794,2.620924,0.758065,1,1
1094,0.732018,37.321898,19.407678,36.655393,0.44202,5.520186,0.818182,0,1
0,0,0,0,0,0,0,0,0,1
278,0.886166,18.81384,34,32.848921,0.456486,2.191474,0.724138,1,1
1363,0.747842,41.658439,35.785767,27.821717,0.366398,10.344359,0.967742,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
1095,0.817722,37.338952,20.972603,27.171689,0.390374,5.550037,0.927273,0,1
9,0,3.385138,32,32,1,0.565884,1,1,1
7,0.888666,2.985411,31.428571,31.714286,0.875,0.590492,0.5,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
35,0.854432,6.675581,31.914286,32.885714,0.777778,0.954127,0.555556,1,1
0,0,0,0,0,0,0,0,0,1
744,0.979198,30.77808,34.600806,29.803763,0.347339,7.182174,0.539683,-6,1
0,0,0,0,0,0,0,0,0,1
8,0.894427,3.191538,32.5,31.5,1,0.63662,0.5,1,1
3,0.816497,1.95441,31.666667,31.666667,0.75,0.309208,1,1,1
421,0.980021,23.152405,29.199525,25.014252,0.433128,2.815577,0.333333,1,1
80,0.89018,10.09253,30.5125,32.6375,0.615385,1.257577,0.769231,1,1
147,0.708532,13.68087,31.394558,20.142857,0.245819,3.402882,0.884615,1,1
6,0.790569,2.763953,31.5,10,1,0.477465,0.666667,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
116,0.96,12.153016,25.310345,33.836207,0.630435,1.741529,0.347826,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
84,0.993466,10.341766,33.595238,26.47619,0.321839,3.160947,0.310345,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
198,0.978224,15.877702,47.954545,40.090909,0.375,2.606196,0.484848,1,1
132,0.883729,12.96409,32.712121,31.242424,0.564103,1.245649,0.722222,1,1
51,0.622519,8.058239,30.72549,30.705882,0.6375,1.019102,0.8,1,1
24,0.584987,5.527906,32.125,32.333333,0.8,0.753125,0.833333,1,1
0,0,0,0,0,0,0,0,0,1
761,0.858468,31.127725,25.253614,30.024967,0.437608,3.275874,0.787234,1,1
13,0.743971,4.068429,31.615385,31.538462,0.8125,0.717757,1,1,1
154,0.960834,14.002817,28.831169,37.12987,0.291667,3.593407,0.484848,1,1
11,0.901139,3.74241,31.363636,30.272727,0.55,0.641159,0.8,1,1
668,0.898471,29.163745,26.061377,28.853293,0.451657,4.259669,0.568627,-1,1
122,0.975625,12.463355,32.163934,35.213115,0.211806,3.044553,1,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
665,0.945957,29.098184,23.962406,43.264662,0.27165,5.317221,0.941176,-1,1
40,0.954736,7.136496,33.325,36.825,0.555556,1.484197,0.5,1,1
412,0.916902,22.903596,22.992718,28.169903,0.602339,1.641352,0.473684,1,1
1186,0.831509,38.859517,29.416526,13.230185,0.673864,2.345156,0.581818,1,1
448,0.96429,23.883285,18.787946,19.580357,0.345679,2.527943,1,1,1
19,0.821527,4.918491,29.210526,30.947368,0.791667,0.777096,0.666667,1,1
167,0.956979,14.581872,32.658683,39.197605,0.318095,3.499612,0.428571,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
13,0.930466,4.068429,33.384615,30.153846,0.433333,0.948785,0.833333,1,1
58,0.898418,8.59348,27.603448,30.396552,0.604167,1.198571,0.666667,1,1
353,0.949456,21.20032,35.807365,21.620397,0.453145,4.630894,0.463415,0,1
0,0,0,0,0,0,0,0,0,1
6,0.6742,2.763953,31.833333,31.833333,0.666667,0.516863,1,1,1
46,0.980628,7.65304,49.413043,7.413043,0.340741,1.856999,0.6,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
45,0.960724,7.569398,34.866667,30.622222,0.642857,1.515883,0.357143,1,1
1300,0.335643,40.684289,17.544615,20.384615,0.68929,1.356741,0.891304,1,1
0,0,0,0,0,0,0,0,0,1
55,0.963732,8.368284,30.072727,28.854545,0.392857,1.540256,0.714286,1,1
13,0.523557,4.068429,31.615385,32.384615,0.8125,0.642201,1,1,1
5,0,2.523133,32,32,0.555556,0.509296,1,1,1
0,0,0,0,0,0,0,0,0,1
135,0.973589,13.110581,31.459259,33.259259,0.344388,2.226295,0.5,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
17,0.98146,4.652426,38,31,0.62963,1.352817,0.333333,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
1233,0.716635,39.622019,28.14923,40.420925,0.493003,6.172284,0.672131,-1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
34,0.79781,6.579525,31.676471,31.852941,0.708333,0.92682,0.75,1,1
60,0.973019,8.740387,26.516667,34.85,0.375,1.699732,0.625,1,1
11,0.846841,3.74241,32.181818,33.090909,0.733333,0.590616,0.6,1,1
0,0,0,0,0,0,0,0,0,1
1194,0.779593,38.990358,17.725293,26.623953,0.592262,3.040255,0.642857,1,1
0,0,0,0,0,0,0,0,0,1
146,0.745612,13.634257,42.109589,38.328767,0.334096,2.99667,0.826087,1,1
0,0,0,0,0,0,0,0,0,1
16,0.967072,4.513517,30.375,34.25,0.380952,0.904462,0.857143,1,1
5,0.816497,2.523133,31.8,32.4,0.833333,0.431532,0.666667,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
51,0.939142,8.058239,56.333333,22.372549,0.653846,1.646619,0.461538,1,1
2,1,1.595769,32,31.5,1,0,0.5,1,1
8,0.894427,3.191538,30.5,32.5,1,0.63662,0.5,1,1
1189,0.830416,38.908634,37.688814,20.311186,0.458719,4.421581,0.888889,0,1
0,0,0,0,0,0,0,0,0,1
4,0,2.256758,30.5,31.5,1,0.31831,1,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
548,0.865016,26.414679,24.804745,34.578467,0.381882,4.415103,0.853659,0,1
5,0.816497,2.523133,32.6,32.8,0.833333,0.431532,0.666667,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
1347,0.787308,41.413206,32.84484,23.789161,0.716108,1.385738,0.578947,1,1
62,0.917122,8.884866,33.387097,30.5,0.529915,1.395247,0.692308,1,1
0,0,0,0,0,0,0,0,0,1
206,0.981798,16.195288,37.490291,29.975728,0.456763,2.926692,0.268293,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
1592,0.14342,45.022187,28.507538,32.393216,0.48184,5.837698,0.949153,-2,1
20,0.567587,5.046265,32.15,31.3,0.666667,0.768702,0.833333,1,1
0,0,0,0,0,0,0,0,0,1
47,0.830357,7.735778,32.93617,33.148936,0.580247,1.209547,1,1,1
12,0,3.90882,32.5,32.5,0.75,0.618415,1,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
9,0.827105,3.385138,34.555556,31.444444,0.5625,0.755335,1,1,1
0,0,0,0,0,0,0,0,0,1
1288,0.862936,40.49608,31.989907,17.458075,0.555172,2.927631,0.689655,0,1
0,0,0,0,0,0,0,0,0,1
107,0.970567,11.672045,35.607477,41.242991,0.310145,2.544427,0.652174,1,1
385,0.985841,22.140398,34.742857,27.774026,0.23137,3.324193,0.615385,1,1
557,0.904681,26.630705,43.682226,17.448833,0.468855,2.248842,0.916667,1,1
53,0.971825,8.214724,30.377358,33.396226,0.588889,1.704425,0.277778,1,1
419,0.98343,23.097346,30.782816,35.675418,0.155473,5.103411,0.890909,1,1
7,0.377964,2.985411,32,31.714286,0.777778,0.53007,1,1,1
22,0.689861,5.292567,32.5,32,0.733333,0.758964,0.833333,1,1
0,0,0,0,0,0,0,0,0,1
3,0.816497,1.95441,31.666667,31.666667,0.75,0.309208,1,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
19,0.793243,4.918491,32.263158,31.736842,0.791667,0.849606,0.666667,1,1
266,0.989714,18.403307,26.225564,29.353383,0.28,3.689163,0.38,1,1
0,0,0,0,0,0,0,0,0,1
419,0.983942,23.097346,25.186158,31.009547,0.222163,3.11979,0.891304,1,1
128,0.945089,12.766153,29.671875,22.8125,0.395062,2.849299,0.444444,1,1
0,0,0,0,0,0,0,0,0,1
2,1,1.595769,32,31.5,1,0,0.5,1,1
114,0.978837,12.047793,35.22807,32.885965,0.304,2.577848,0.6,1,1
9,0.694588,3.385138,34.333333,32.111111,0.75,0.600731,0.75,1,1
18,0.933298,4.787307,32.722222,30.166667,0.514286,0.927623,0.714286,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
54,0.996225,8.29186,29.240741,34.685185,0.166667,0.251778,1,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
6,0.6742,2.763953,32.166667,32.166667,0.666667,0.516863,1,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
870,0.695387,33.282404,38.793103,29.732184,0.544431,1.925655,0.723404,1,1
0,0,0,0,0,0,0,0,0,1
2,1,1.595769,34,29.5,1,0,0.5,1,1
0,0,0,0,0,0,0,0,0,1
51,0.569159,8.058239,32.27451,31.960784,0.708333,0.909434,0.888889,1,1
17,0.140028,4.652426,47.117647,52.882353,0.68,0.799767,1,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
1,0,1.128379,31,33,1,0,1,1,1
